molecule_chembl_id,canonical_smiles,bioactivity,disease,target_chembl_id,target_name,MoleculeWeight,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL4459572,N#Cc1cc(F)c2[nH]cc(-c3ncc(F)c(N[C@H]4C5CCC(CC5)[C@@H]4C(=O)O)n3)c2c1,active,influenza,CHEMBL613740,Influenza A virus,423.4230000000003,4.076080000000002,3,5,7.721246399047171
CHEMBL221722,NC(=O)c1nc(F)cnc1O,inactive,influenza,CHEMBL613740,Influenza A virus,157.10399999999998,-0.5798000000000002,2,4,4.447331783887806
CHEMBL4575293,O=C(O)[C@H]1C2CCC(CC2)[C@@H]1Nc1nc(-c2c[nH]c3c(F)cc(F)cc23)ncc1F,active,influenza,CHEMBL613740,Influenza A virus,416.40300000000013,4.343500000000003,3,4,7.657577319177793
CHEMBL4450348,O=C(O)[C@H]1C2CCC(CC2)[C@@H]1Nc1nc(-c2c[nH]c3c(F)cc(Cl)cc23)ncc1F,active,influenza,CHEMBL613740,Influenza A virus,432.8580000000002,4.857800000000003,3,4,7.275724130399211
CHEMBL4452493,Cc1cc(F)c2[nH]cc(-c3ncc(F)c(N[C@H]4C5CCC(CC5)[C@@H]4C(=O)O)n3)c2c1,active,influenza,CHEMBL613740,Influenza A virus,412.4400000000003,4.512820000000002,3,4,7.657577319177793
CHEMBL4459572,N#Cc1cc(F)c2[nH]cc(-c3ncc(F)c(N[C@H]4C5CCC(CC5)[C@@H]4C(=O)O)n3)c2c1,active,influenza,CHEMBL613740,Influenza A virus,423.4230000000003,4.076080000000002,3,5,7.366531544420414
CHEMBL1229,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,active,influenza,CHEMBL613740,Influenza A virus,312.41,1.2853999999999997,2,5,7.508638306165727
CHEMBL2088468,O=C(NCCN1CCCCC1)c1cc(F)cc(C(F)(F)F)c1,inactive,influenza,CHEMBL613740,Influenza A virus,318.31399999999996,3.060200000000002,1,2,4.568153954301275
CHEMBL4649850,CCOC(=O)COc1nc(N2CCCC2)nc2ccccc12,inactive,influenza,CHEMBL613740,Influenza A virus,301.34599999999995,2.1719,0,6,4.779368980551908
CHEMBL4641087,O=C(O)COc1nc(N2CCCC2)nc2ccccc12,inactive,influenza,CHEMBL613740,Influenza A virus,273.292,1.6933999999999998,1,5,4.221125527997261
CHEMBL4640051,O=C(COc1nc(N2CCCC2)nc2ccccc12)Nc1nccs1,inactive,influenza,CHEMBL613740,Influenza A virus,355.42300000000006,2.7040000000000006,1,7,4.4040630937308265
CHEMBL4635319,CCOc1ccccc1CNC(=O)COc1nc(N2CCCC2)nc2ccccc12,inactive,influenza,CHEMBL613740,Influenza A virus,406.48600000000016,3.323900000000002,1,6,4.75300930075845
CHEMBL4645548,O=C(COc1nc(Cl)nc2ccccc12)NCc1ccccc1,inactive,influenza,CHEMBL613740,Influenza A virus,327.7710000000001,2.9784000000000015,1,4,4.576754126063192
CHEMBL4644461,O=C(COc1nc(N2CCc3ccccc3C2)nc2ccccc12)NCc1ccccc1,inactive,influenza,CHEMBL613740,Influenza A virus,424.50400000000013,3.8877000000000024,1,5,4.7517814388099255
CHEMBL4637031,O=C(NCCOc1nc(N2CCCC2)nc2ccccc12)c1cccs1,inactive,influenza,CHEMBL613740,Influenza A virus,368.46200000000005,3.1003000000000016,1,6,4.740406121114051
CHEMBL4642229,COc1ccc(OC(=O)NCCOc2nc(N3CCCC3)nc3ccccc23)cc1,inactive,influenza,CHEMBL613740,Influenza A virus,408.45800000000014,3.4060000000000024,1,7,4.257039329785847
CHEMBL4642798,O=C(NCCOc1nc(Cl)nc2ccccc12)c1ccccc1,inactive,influenza,CHEMBL613740,Influenza A virus,327.7710000000001,3.0920000000000014,1,4,4.3183970012691315
CHEMBL1643,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,inactive,influenza,CHEMBL613740,Influenza A virus,244.20700000000002,-3.0114999999999994,4,8,4.813608784304507
CHEMBL4639026,CC(=O)c1cc(C)c(O)c(Cc2[nH]c3ccccc3c2Cc2c(O)c(C)cc(C(C)=O)c2O)c1O,active,influenza,CHEMBL613740,Influenza A virus,473.5250000000003,5.193940000000005,5,6,7.886056647693163
CHEMBL4639026,CC(=O)c1cc(C)c(O)c(Cc2[nH]c3ccccc3c2Cc2c(O)c(C)cc(C(C)=O)c2O)c1O,active,influenza,CHEMBL613740,Influenza A virus,473.5250000000003,5.193940000000005,5,6,7.886056647693163
CHEMBL4639026,CC(=O)c1cc(C)c(O)c(Cc2[nH]c3ccccc3c2Cc2c(O)c(C)cc(C(C)=O)c2O)c1O,active,influenza,CHEMBL613740,Influenza A virus,473.5250000000003,5.193940000000005,5,6,7.886056647693163
CHEMBL4639026,CC(=O)c1cc(C)c(O)c(Cc2[nH]c3ccccc3c2Cc2c(O)c(C)cc(C(C)=O)c2O)c1O,active,influenza,CHEMBL613740,Influenza A virus,473.5250000000003,5.193940000000005,5,6,7.886056647693163
CHEMBL4648469,CC(=O)c1cc(C)c(O)c(Cc2[nH]c3ccc(C)cc3c2Cc2c(O)c(C)cc(C(C)=O)c2O)c1O,inactive,influenza,CHEMBL613740,Influenza A virus,487.5520000000003,5.502360000000007,5,6,4.400116927926312
CHEMBL4642411,CC(=O)c1cc(C)c(O)c(Cc2c(Cc3c(O)c(C)cc(C(C)=O)c3O)n(Cc3c(O)c(C)cc(C(C)=O)c3O)c3cccc(Br)c23)c1O,inactive,influenza,CHEMBL613740,Influenza A virus,730.6080000000003,7.400360000000009,6,10,4.0
CHEMBL4638478,CC(=O)c1cc(C)c(O)c(Cc2cn(Cc3c(O)c(C)cc(C(C)=O)c3O)c3cccc(Br)c23)c1O,inactive,influenza,CHEMBL613740,Influenza A virus,552.4210000000002,5.887340000000007,4,7,4.0
CHEMBL4647812,CC(=O)c1cc(C)c(O)c(Cc2[nH]c3cccc(Br)c3c2Cc2c(O)c(C)cc(C(C)=O)c2O)c1O,inactive,influenza,CHEMBL613740,Influenza A virus,552.4210000000004,5.956440000000007,5,6,4.0
CHEMBL4638386,CC(=O)c1cc(C)c(O)c(Cc2c(Cc3c(O)c(C)cc(C(C)=O)c3O)n(Cc3c(O)c(C)cc(C(C)=O)c3O)c3ccccc23)c1O,inactive,influenza,CHEMBL613740,Influenza A virus,651.7120000000003,6.63786000000001,6,10,4.0
CHEMBL4636468,CC(=O)c1cc(C)c(O)c(CNc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1O,inactive,influenza,CHEMBL613740,Influenza A virus,407.31,5.258520000000003,3,4,4.0
CHEMBL4639026,CC(=O)c1cc(C)c(O)c(Cc2[nH]c3ccccc3c2Cc2c(O)c(C)cc(C(C)=O)c2O)c1O,inactive,influenza,CHEMBL613740,Influenza A virus,473.5250000000003,5.193940000000005,5,6,4.578396073130169
CHEMBL1229,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,inactive,influenza,CHEMBL613740,Influenza A virus,312.41,1.2853999999999997,2,5,4.336299074610352
CHEMBL1214598,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,inactive,influenza,CHEMBL613740,Influenza A virus,477.4240000000002,5.177000000000005,1,6,4.488116639021126
CHEMBL1643,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,inactive,influenza,CHEMBL613740,Influenza A virus,244.20700000000002,-3.0114999999999994,4,8,4.007446482167865
CHEMBL4639026,CC(=O)c1cc(C)c(O)c(Cc2[nH]c3ccccc3c2Cc2c(O)c(C)cc(C(C)=O)c2O)c1O,active,influenza,CHEMBL613740,Influenza A virus,473.5250000000003,5.193940000000005,5,6,8.221848749616356
CHEMBL4639026,CC(=O)c1cc(C)c(O)c(Cc2[nH]c3ccccc3c2Cc2c(O)c(C)cc(C(C)=O)c2O)c1O,active,influenza,CHEMBL613740,Influenza A virus,473.5250000000003,5.193940000000005,5,6,7.376750709602099
CHEMBL1643,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,inactive,influenza,CHEMBL613740,Influenza A virus,244.20700000000002,-3.0114999999999994,4,8,4.455931955649724
CHEMBL959,CC(N)C12CC3CC(CC(C3)C1)C2,inactive,influenza,CHEMBL613740,Influenza A virus,179.30699999999996,2.5500000000000007,1,1,4.161150909262744
CHEMBL4794181,C[C@@H]1CC[C@@H]2[C@@H](C1)O[C@@H](c1ccc([N+](=O)[O-])cc1)CC2(C)F,inactive,influenza,CHEMBL613740,Influenza A virus,307.36500000000007,4.589200000000004,0,3,3.0105501823333083
CHEMBL4780587,C[C@@H]1CC[C@@H]2[C@@H](C1)O[C@@H](c1ccc(Br)cc1)CC2(C)F,inactive,influenza,CHEMBL613740,Influenza A virus,341.26400000000007,5.443500000000005,0,1,3.4078232426041333
CHEMBL4746441,C[C@@H]1CC[C@@H]2[C@@H](C1)O[C@@H](c1ccc(Cl)cc1)CC2(C)F,inactive,influenza,CHEMBL613740,Influenza A virus,296.813,5.334400000000005,0,1,4.5376020021010435
CHEMBL4780350,C[C@@H]1CC[C@@H]2[C@@H](C1)O[C@@H](c1ccc(F)cc1)CC2(C)F,inactive,influenza,CHEMBL613740,Influenza A virus,280.35799999999995,4.8201000000000045,0,1,4.443697499232712
CHEMBL4760347,COc1cc([C@H]2CC(C)(F)[C@@H]3CC[C@@H](C)C[C@H]3O2)cc(OC)c1O,inactive,influenza,CHEMBL613740,Influenza A virus,338.41900000000004,4.403800000000005,1,4,4.229147988357856
CHEMBL4791636,COc1cc([C@H]2CC(C)(F)[C@@H]3CC[C@@H](C)C[C@H]3O2)ccc1O,inactive,influenza,CHEMBL613740,Influenza A virus,308.393,4.395200000000004,1,3,3.489454989793388
CHEMBL4797248,COc1ccc([C@H]2CC(C)(F)[C@@H]3CC[C@@H](C)C[C@H]3O2)cc1O,inactive,influenza,CHEMBL613740,Influenza A virus,308.393,4.395200000000004,1,3,4.494850021680094
CHEMBL4743567,C[C@@H]1CC[C@@H]2[C@@H](C1)O[C@@H](c1ccc(O)cc1)CC2(C)F,inactive,influenza,CHEMBL613740,Influenza A virus,278.36699999999996,4.386600000000004,1,2,4.443697499232712
CHEMBL4754901,C[C@@H]1CC[C@@H]2[C@@H](C1)O[C@@H](c1ccccc1O)CC2(C)F,inactive,influenza,CHEMBL613740,Influenza A virus,278.36699999999996,4.386600000000004,1,2,4.443697499232712
CHEMBL4783167,COc1cc([C@H]2CC(C)(F)[C@@H]3CC[C@@H](C)C[C@H]3O2)cc(OC)c1OC,inactive,influenza,CHEMBL613740,Influenza A virus,352.4460000000001,4.706800000000004,0,4,3.701146923590293
CHEMBL4749562,COc1cc(OC)c([C@H]2CC(C)(F)[C@@H]3CC[C@@H](C)C[C@H]3O2)c(OC)c1,inactive,influenza,CHEMBL613740,Influenza A virus,352.4460000000001,4.706800000000005,0,4,4.619788758288394
CHEMBL4753313,COc1ccc(OC)c([C@H]2CC(C)(F)[C@@H]3CC[C@@H](C)C[C@H]3O2)c1,inactive,influenza,CHEMBL613740,Influenza A virus,322.42,4.6982000000000035,0,3,4.508638306165727
CHEMBL4756350,COc1ccc([C@H]2CC(C)(F)[C@@H]3CC[C@@H](C)C[C@H]3O2)c(OC)c1,inactive,influenza,CHEMBL613740,Influenza A virus,322.42,4.698200000000004,0,3,3.8096683018297086
CHEMBL4783057,COc1cccc([C@H]2CC(C)(F)[C@@H]3CC[C@@H](C)C[C@H]3O2)c1OC,inactive,influenza,CHEMBL613740,Influenza A virus,322.42,4.698200000000004,0,3,4.366531544420414
CHEMBL4753816,COc1ccc([C@H]2CC(C)(F)[C@@H]3CC[C@@H](C)C[C@H]3O2)cc1,inactive,influenza,CHEMBL613740,Influenza A virus,292.39399999999995,4.689600000000004,0,2,3.9871627752948275
CHEMBL4759142,C[C@@H]1CC[C@@H]2[C@@H](C1)O[C@@H](c1ccccc1)CC2(C)F,inactive,influenza,CHEMBL613740,Influenza A virus,262.368,4.6810000000000045,0,1,4.42021640338319
CHEMBL4750528,C[C@@H]1CC[C@@H]2[C@@H](C1)O[C@@H](c1ccc([N+](=O)[O-])cc1)CC2(C)O,inactive,influenza,CHEMBL613740,Influenza A virus,305.3740000000001,3.612000000000003,1,4,3.4056074496245734
CHEMBL4758418,C[C@@H]1CC[C@@H]2[C@@H](C1)O[C@@H](c1ccc(Br)cc1)CC2(C)O,inactive,influenza,CHEMBL613740,Influenza A virus,339.2730000000001,4.466300000000006,1,2,4.050609993355087
CHEMBL4757684,C[C@@H]1CC[C@@H]2[C@@H](C1)O[C@@H](c1ccc(Cl)cc1)CC2(C)O,inactive,influenza,CHEMBL613740,Influenza A virus,294.822,4.357200000000005,1,2,4.431798275933005
CHEMBL4753397,C[C@@H]1CC[C@@H]2[C@@H](C1)O[C@@H](c1ccc(F)cc1)CC2(C)O,inactive,influenza,CHEMBL613740,Influenza A virus,278.36699999999996,3.8429000000000033,1,2,4.443697499232712
CHEMBL4746162,COc1cc([C@H]2CC(C)(O)[C@@H]3CC[C@@H](C)C[C@H]3O2)cc(OC)c1O,inactive,influenza,CHEMBL613740,Influenza A virus,336.42800000000005,3.4266000000000028,2,5,3.6289321377282637
CHEMBL4760316,COc1cc([C@H]2CC(C)(O)[C@@H]3CC[C@@H](C)C[C@H]3O2)ccc1O,inactive,influenza,CHEMBL613740,Influenza A virus,306.402,3.4180000000000024,2,4,3.485452247339714
CHEMBL4787191,COc1ccc([C@H]2CC(C)(O)[C@@H]3CC[C@@H](C)C[C@H]3O2)cc1O,inactive,influenza,CHEMBL613740,Influenza A virus,306.402,3.4180000000000024,2,4,3.9281179926938745
CHEMBL4762977,C[C@@H]1CC[C@@H]2[C@@H](C1)O[C@@H](c1ccc(O)cc1)CC2(C)O,inactive,influenza,CHEMBL613740,Influenza A virus,276.376,3.409400000000003,2,3,4.060480747381382
CHEMBL4744441,C[C@@H]1CC[C@@H]2[C@@H](C1)O[C@@H](c1ccccc1O)CC2(C)O,inactive,influenza,CHEMBL613740,Influenza A virus,276.376,3.409400000000003,2,3,2.9641701747471716
CHEMBL4796249,COc1cc([C@H]2CC(C)(O)[C@@H]3CC[C@@H](C)C[C@H]3O2)cc(OC)c1OC,inactive,influenza,CHEMBL613740,Influenza A virus,350.4550000000001,3.729600000000003,1,5,3.54515513999149
CHEMBL4757274,COc1cc(OC)c([C@H]2CC(C)(O)[C@@H]3CC[C@@H](C)C[C@H]3O2)c(OC)c1,inactive,influenza,CHEMBL613740,Influenza A virus,350.4550000000001,3.729600000000003,1,5,4.721246399047171
CHEMBL4796450,COc1cc(OC)c([C@H]2CC(C)(O)[C@@H]3CC[C@@H](C)C[C@H]3O2)cc1OC,inactive,influenza,CHEMBL613740,Influenza A virus,350.4550000000001,3.729600000000003,1,5,3.067019178076802
CHEMBL4764066,COc1ccc([C@H]2CC(C)(O)[C@@H]3CC[C@@H](C)C[C@H]3O2)c(OC)c1OC,inactive,influenza,CHEMBL613740,Influenza A virus,350.4550000000001,3.729600000000003,1,5,3.1444808443322
CHEMBL4797396,COc1ccc([C@H]2CC(C)(O)[C@@H]3CC[C@@H](C)C[C@H]3O2)cc1OC,inactive,influenza,CHEMBL613740,Influenza A virus,320.42900000000003,3.7210000000000027,1,4,3.46344155742847
CHEMBL4795407,COc1ccc(OC)c([C@H]2CC(C)(O)[C@@H]3CC[C@@H](C)C[C@H]3O2)c1,inactive,influenza,CHEMBL613740,Influenza A virus,320.42900000000003,3.7210000000000027,1,4,3.505845405981557
CHEMBL4787431,COc1ccc([C@H]2CC(C)(O)[C@@H]3CC[C@@H](C)C[C@H]3O2)c(OC)c1,inactive,influenza,CHEMBL613740,Influenza A virus,320.42900000000003,3.7210000000000027,1,4,4.107905397309519
CHEMBL4751435,COc1cccc([C@H]2CC(C)(O)[C@@H]3CC[C@@H](C)C[C@H]3O2)c1OC,inactive,influenza,CHEMBL613740,Influenza A virus,320.42900000000003,3.7210000000000027,1,4,3.028260409112222
CHEMBL4796862,COc1ccc([C@H]2CC(C)(O)[C@@H]3CC[C@@H](C)C[C@H]3O2)cc1,inactive,influenza,CHEMBL613740,Influenza A virus,290.40299999999996,3.7124000000000033,1,3,4.5376020021010435
CHEMBL4752519,C[C@@H]1CC[C@@H]2[C@@H](C1)O[C@@H](c1ccccc1)CC2(C)O,inactive,influenza,CHEMBL613740,Influenza A virus,260.37699999999995,3.7038000000000033,1,2,4.0
CHEMBL3415428,COC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)[C@H](O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,inactive,influenza,CHEMBL613740,Influenza A virus,925.1630000000002,2.7057000000000038,8,16,4.783834097714007
CHEMBL4783718,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,inactive,influenza,CHEMBL613740,Influenza A virus,911.1360000000004,2.6173000000000037,9,15,4.312292720375181
CHEMBL4791491,CCOC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)[C@H](O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,inactive,influenza,CHEMBL613740,Influenza A virus,939.1900000000003,3.095800000000005,8,16,4.743282254022513
CHEMBL4780846,CCCCCOC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)[C@H](O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,inactive,influenza,CHEMBL613740,Influenza A virus,981.2710000000003,4.266100000000005,8,16,4.532836034030909
CHEMBL4791342,C[C@H]1[C@H](C)CC[C@]2(C(=O)OC3CCCC3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,inactive,influenza,CHEMBL613740,Influenza A virus,979.2550000000006,4.018500000000005,8,16,4.3923305633117575
CHEMBL4744390,C[C@H]1[C@H](C)CC[C@]2(C(=O)OCc3ccccc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,inactive,influenza,CHEMBL613740,Influenza A virus,1001.2610000000006,4.276100000000004,8,16,4.301029995663981
CHEMBL4758273,CNC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)[C@H](O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,inactive,influenza,CHEMBL613740,Influenza A virus,924.1790000000002,2.278700000000006,9,15,4.912218582190458
CHEMBL4765078,C[C@H]1[C@H](C)CC[C@]2(C(=O)NC3CCCC3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,inactive,influenza,CHEMBL613740,Influenza A virus,978.2710000000005,3.591500000000006,9,15,4.733298033115912
CHEMBL4753974,C[C@H]1[C@H](C)CC[C@]2(C(=O)Nc3ccccc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,inactive,influenza,CHEMBL613740,Influenza A virus,986.2500000000007,4.171400000000005,9,15,4.4706980022120195
CHEMBL4759257,C[C@H]1[C@H](C)CC[C@]2(C(=O)NCc3ccccc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,inactive,influenza,CHEMBL613740,Influenza A virus,1000.2770000000006,3.8491000000000053,9,15,4.301029995663981
CHEMBL1643,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,inactive,influenza,CHEMBL613740,Influenza A virus,244.20700000000002,-3.0114999999999994,4,8,4.325874017257291
CHEMBL463590,O=C(O)/C(O)=C/C(=O)C1(Cc2ccc(Cl)cc2)CCN(Cc2ccccc2)CC1,active,influenza,CHEMBL613740,Influenza A virus,413.90100000000024,4.260500000000004,2,4,6.366531544420414
CHEMBL4288786,CC1CCN(CCC(=O)O[C@@H]2C[C@@H]3CC[C@@]2(C)C3(C)C)CC1,inactive,influenza,CHEMBL613740,Influenza A virus,307.47800000000007,3.866400000000003,0,3,4.815308569182401
CHEMBL4276737,CC1(C)[C@H]2CC[C@]1(C)[C@H](OC(=O)CCN1CCOCC1)C2,inactive,influenza,CHEMBL613740,Influenza A virus,295.42300000000006,2.4667000000000003,0,4,4.913640169325252
CHEMBL674,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,active,influenza,CHEMBL613740,Influenza A virus,284.356,0.8069000000000008,3,4,7.9484616094846725
CHEMBL4778001,CC(C)C[C@H](NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](N)Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)O,inactive,influenza,CHEMBL613740,Influenza A virus,1172.4079999999997,-1.9742300000000137,17,15,4.796151536253765
CHEMBL4740630,C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)CN)C(=O)N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(=O)O,inactive,influenza,CHEMBL613740,Influenza A virus,939.0889999999995,-3.1626300000000107,13,12,4.444301105281099
CHEMBL4746360,C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc1c[nH]cn1)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](N)CC(=O)O)[C@@H](C)O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCC(N)=O)C(=O)O,inactive,influenza,CHEMBL613740,Influenza A virus,950.9649999999998,-6.531900000000021,16,16,4.547293773488971
CHEMBL4790830,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)O,inactive,influenza,CHEMBL613740,Influenza A virus,1071.3039999999992,-4.340120000000019,20,13,4.643782865780265
CHEMBL4742946,C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](N)CCCCN)[C@@H](C)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(=O)O,inactive,influenza,CHEMBL613740,Influenza A virus,1085.2309999999993,-4.219600000000014,15,16,4.778585762157661
CHEMBL4762901,CSCC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)CCC(=O)O)[C@@H](C)O)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)O)C(C)C,inactive,influenza,CHEMBL613740,Influenza A virus,1144.3679999999995,-2.961630000000013,16,16,4.803271277376713
CHEMBL4789990,C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](N)CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(=O)O,inactive,influenza,CHEMBL613740,Influenza A virus,926.9789999999996,-4.186900000000013,12,14,4.442492798094342
CHEMBL4795193,C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)CN)C(=O)N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(=O)O,inactive,influenza,CHEMBL613740,Influenza A virus,890.0169999999995,-4.9208300000000165,13,13,4.546070407942271
CHEMBL674,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,active,influenza,CHEMBL613740,Influenza A virus,284.356,0.8069000000000008,3,4,8.2518119729938
CHEMBL4778001,CC(C)C[C@H](NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](N)Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)O,inactive,influenza,CHEMBL613740,Influenza A virus,1172.4079999999997,-1.9742300000000137,17,15,4.747389659432627
